date,asset,entry,fijo_5d,fijo_10d,fijo_21d,rsi14>70,cierre<ema20,trailing_2.5atr,tp5_sl3,year,period
2018-10-11,JNJ,108.50283359268258,0.03794667480525371,0.030282814142718717,0.0813989147698635,0.0813989147698635,-0.003943443477423592,0.06872952607678995,0.05,2018,IS
2020-02-26,JNJ,119.84776201279473,0.0064535084822539,-0.07547683319381382,-0.11216316106635926,0.03808110638238982,-0.02413020833556323,-0.01979268954018798,-0.03,2020,OOS
2020-05-22,JNJ,123.75144486775018,0.006840211371734295,0.003967030350580547,-0.02277881770675505,0.04769568152254511,-0.011149906666605536,-0.03110574007929856,-0.03,2020,OOS
2021-09-09,JNJ,147.30703115483658,-0.01975660874845464,-0.021892530082297967,-0.04520908432879722,-0.009275056472559995,-0.009374083669221212,-0.02719225878060849,-0.03,2021,OOS
2022-01-19,JNJ,147.16349060314113,0.006515676017340821,0.032757661490705026,-0.006575299631437881,0.10309687465640072,-0.01219435332658314,-0.02988063582168654,-0.03,2022,OOS
2022-06-10,JNJ,151.5458736774458,-0.003645230876621497,0.07079028646264951,0.03151467479252168,-0.04507283844554211,0.004292072669802582,0.02946980322025272,0.05,2022,OOS
2023-01-17,JNJ,154.96623171680227,-0.019458108552997233,-0.04794646913200762,-0.07154081128925371,-0.028248593928186128,-0.01101077458114108,-0.03210575440191654,-0.03,2023,OOS
2024-10-07,JNJ,151.8360444315138,0.01322968583423867,0.020941685162464196,-0.007147719740224212,-0.1008116298508579,0.0012539779381395277,0.015242129188193676,-0.007147719740224212,2024,OOS
2024-11-04,JNJ,150.1033886989094,-0.016680466739633748,-0.01839284847855238,-0.03800762473567898,-0.021065566832939253,0.0043128556000975315,-0.013561234195161087,-0.03,2024,OOS
2011-03-16,KO,19.56498967841626,0.02947337186665,0.05782498120604718,0.0941860941996231,0.07672621657871614,-0.0024027154436271347,0.05898488388832823,0.05,2011,IS
2011-05-27,KO,20.97839112725109,-0.02270689282232219,-0.020145867243040683,-0.006452908659978607,0.034474494900373465,-0.0019421105179417975,-0.023558027640201318,-0.03,2011,IS
2011-08-02,KO,21.14920700030395,-0.004775985234402702,0.01746263981953944,0.05149209751559081,0.00742149315027385,-0.01761179552546477,-0.007999396822004567,-0.03,2011,IS
2011-10-03,KO,20.606977311839792,0.031770119175785316,0.033312697295488025,0.03392969152001335,0.0827621094537303,0.006014914266968541,0.004007089049944401,0.05,2011,IS
2012-05-18,KO,23.930187221892773,0.013744997679248971,-0.007680823939915982,0.027585959685211492,0.07073035832337804,0.004042623035425796,-0.008705945413787775,0.027585959685211492,2012,IS
2012-08-23,KO,24.72019009295347,-0.024428382185086805,-0.004465030501500267,0.0081200558987089,-0.010392348567029863,0.01050700102667168,-0.01907186174971487,0.0081200558987089,2012,IS
2013-05-31,KO,26.486838141531493,0.03654543247055697,0.016740988057656336,0.019765745922092792,-0.0376999727751004,0.021526923502573903,0.0009001775419832381,0.019765745922092792,2013,IS
2014-12-10,KO,29.027592779892935,-0.0016819678398750648,0.03171549976794985,0.024507450106070916,-0.02392351034793716,-0.0021624256342529513,-0.029642622248199246,-0.03,2014,IS
2015-01-28,KO,29.13220889450465,-0.002154592981848502,0.014364229323976296,0.03662908478052107,-0.02091072992854026,0.007900359414434233,0.004324722651778634,0.03662908478052107,2015,IS
2016-01-08,KO,29.965040206909176,-0.0019242139764131805,0.01394899184363707,0.04136576290564853,0.08778241245510676,2.220446049250313e-16,-0.012367366058793183,0.04136576290564853,2016,IS
2016-05-20,KO,32.00715523320906,0.01611078733425253,0.029498215758734236,0.03190570509054691,0.00012338961405333748,-0.0022690827050955154,0.010471244365634957,0.03190570509054691,2016,IS
2018-08-30,KO,35.225373120531934,0.01600009370793498,0.03069331806447284,0.03607217375006089,0.10061670927279365,-0.00955556233723942,0.02250778134819642,0.03607217375006089,2018,IS
2018-10-11,KO,35.11450271795581,0.02540449448767057,0.04563826557425732,0.11690638015292398,0.10409179244908717,0.004496420076388397,0.03236463140934798,0.05,2018,IS
2018-12-20,KO,37.604166017168524,-0.0012691082260553044,-0.006558979660046482,0.021371147910745014,-0.00450322764436295,0.006559487606874637,-0.01621318532084437,-0.03,2018,IS
2019-11-11,KO,42.29693919077669,0.021575989487339298,0.025236379723245994,0.04706253651206027,0.10043419357150452,-0.003852836900931411,0.15303022957864498,0.05,2019,IS
2020-02-26,KO,46.91440445004974,0.030970983132746488,-0.08643902637663736,-0.21822537846044165,-0.16880175608367176,-0.03884516467944199,-0.02081085851168052,-0.03,2020,OOS
2021-01-06,KO,42.52597341108801,0.0013974996108920834,-0.02275909534610665,-0.008784122670906336,0.08401311536170564,-0.0025953497248794033,-0.031125674133427927,-0.03,2021,OOS
2021-06-18,KO,46.76520516443099,0.0018440048526100483,-0.000737889045364315,0.029693497503599398,0.056067447417306404,0.002582061720702633,0.031164219727310316,0.029693497503599398,2021,OOS
2021-09-17,KO,47.02254949680051,-0.00406591381295196,-0.020144128921703697,-0.0031417395239130563,0.05045266237960844,-0.0009240295046490932,-0.018186099783467635,-0.03,2021,OOS
2022-03-08,KO,52.387768186565005,0.004285902593538005,0.024162640019903536,0.06290571223304675,0.08749914258095237,-0.014376472997975731,0.07225689415787273,-0.03,2022,OOS
2022-05-18,KO,53.79478538593103,0.051017145716845125,0.04543977298111512,-0.01805464312342664,0.07678579624148774,-0.015748016714081325,0.0036381756928915987,0.05,2022,OOS
2022-06-14,KO,53.330171360272374,0.0191667398997708,0.04549994040595062,0.041666729175733996,-0.0005995944547496634,-0.005500030517578192,0.014172887708222781,0.05,2022,OOS
2022-08-30,KO,55.445608284923225,-0.0011221766260797184,-0.02548904919846917,-0.08652718227918399,0.034437126792872474,-0.010740653609655815,-0.028984146846060987,-0.03,2022,OOS
2023-01-12,KO,54.731142564722965,-0.010214130882274297,-0.0034594766930424736,-0.0016474461951511143,0.042532349774035305,0.012026351450757033,-0.012802191185802836,-0.0016474461951511143,2023,OOS
2024-10-07,KO,65.67810479326849,0.018829448613120414,0.005938675604485688,-0.05315761546052,-0.09939095466057324,0.0020278010977974326,-0.0038653775380804722,-0.03,2024,OOS
2024-10-25,KO,63.69939086477291,-0.02912187615635975,-0.04540024932063791,-0.038530554626686975,-0.036203746700481765,-0.004330957579039008,-0.03343860345579819,-0.03,2024,OOS
2025-05-13,KO,66.51010694378864,0.040795602348860927,0.032955611968549015,0.048780357131770646,0.016906264031725016,0.004065133853899949,0.00582295441820091,0.05,2025,OOS
2025-06-17,KO,68.07213762938471,-0.005285627317073938,0.013000135697148973,-0.002142845857564857,-0.04328995952855064,-0.011285727364676368,-0.0012541711007758582,-0.002142845857564857,2025,OOS
2026-03-19,KO,75.08522438882993,-0.011644740108364804,0.015217740749215114,-0.0011909208043255903,0.0840280996101812,-0.010850862751563217,-0.005336558637096922,-0.0011909208043255903,2026,OOS
2011-05-13,MELI,82.67467809092629,0.03472978448343733,0.0328523970423511,-0.05819526464103453,-0.18795656744513578,-0.0057492135851734405,-0.006500641818812936,0.05,2011,IS
2011-06-06,MELI,78.68792264799534,-0.046967769116036506,-0.08370346400163242,0.022490447369902355,-0.18815242889652517,0.007642937576375131,-0.08411823830744236,-0.03,2011,IS
2013-06-24,MELI,104.74540688432508,0.014270691080068287,0.03441193761982997,0.00733852682274172,0.20256708769442122,-0.0025259298775199834,0.18702404093708824,-0.03,2013,IS
2013-11-07,MELI,115.16962758658455,-0.03582391746017277,-0.034544331966550934,-0.09408056465876313,-0.18579867724186805,-0.024820846858903955,-0.09318592962964012,-0.03,2013,IS
2014-10-15,MELI,102.42536555790305,0.03137060905089317,0.09806949142691845,0.27625486381867614,0.3141888899554355,0.022586911213803518,0.30944848804777103,0.05,2014,IS
2014-12-16,MELI,125.39196906848986,-0.002286419815220153,0.007912859974224418,-0.058007809489637574,-0.01640279887486651,0.016951776909601257,-0.04965818337400563,-0.03,2014,IS
2015-01-06,MELI,122.06808834279794,-0.02700514674596255,-0.001703060734471018,0.0507665202768155,0.052713305747822625,-0.011921184411706975,0.045335868406720436,-0.03,2015,IS
2015-03-10,MELI,123.94893749641994,0.019567294318793005,-0.022921441947884813,0.036739026580003165,0.1034038255912737,0.010382581752762077,0.1509994798556984,-0.03,2015,IS
2015-06-02,MELI,142.35368290712503,-0.0029233693224390844,-0.0011831513289832785,-0.014772715691676597,-0.2434240685608059,-0.0014615218943669905,-0.0029939407570139798,0.05,2015,IS
